Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Tuesday, December 4, 2018
3:35:11 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz
53.412169,76.144565,157.991959,163.900455,58.027745,55.050429,59.196881,12.982490,155.213285,1.418691,77.537838,54.062414,162.557435,157.456981,159.398980,156.184108,70.853481,155.761465,0.001956,-1.844622,32.000000,-237.024381,156.360756,0.332255,14.936505,0.689731,269280.148652,0.927185,32.258035,36.949072,2.971365,69.398814,96.159815,57.003559,7.000000,38.035403
53.482523,76.315010,157.767092,163.808804,58.138009,55.099244,59.184477,12.983827,154.966798,1.429705,77.758353,54.135193,162.493548,157.214173,159.368869,155.937827,70.796481,155.512280,0.001954,-1.846361,32.000000,-237.023069,156.119859,0.334994,14.932838,0.689811,269530.180380,0.926588,32.334958,36.910396,2.965843,69.402083,96.163697,56.999113,7.000000,37.897358
53.558373,76.483462,157.568209,163.712375,58.256111,55.156206,59.192174,12.984870,154.730803,1.429858,77.972946,54.211623,162.425022,156.978973,159.336690,155.702269,70.738562,155.275027,0.001934,-1.846967,32.000000,-237.022123,155.887616,0.335038,14.929334,0.689914,269913.031995,0.927068,32.444140,36.854898,2.957977,69.405737,96.166457,56.994533,7.000000,37.787045
53.613251,76.593633,157.434249,163.645602,58.316629,55.196959,59.202176,12.985477,154.579872,1.429571,78.111739,54.266817,162.376623,156.830068,159.313828,155.550939,70.699226,155.122180,0.001931,-1.846968,32.000000,-237.021517,155.737701,0.335099,14.928521,0.689131,270314.397804,0.927148,32.545591,36.802979,2.949881,69.408164,96.167422,56.991668,7.000000,37.701509
53.697825,76.754959,157.206252,163.542466,58.442718,55.266274,59.176883,12.987041,154.363654,1.429189,78.312540,54.353399,162.300517,156.616993,159.277066,155.333496,70.639262,154.904428,0.001941,-1.846958,32.000000,-237.020022,155.524982,0.335080,14.922836,0.688461,270753.986182,0.926943,32.639736,36.757072,2.941990,69.411591,96.167854,56.988005,7.000000,37.582246
53.788898,76.912259,157.041396,163.436964,58.613000,55.339508,59.181777,12.988856,154.157158,1.583969,78.505671,54.446766,162.220921,156.416670,159.238719,155.129419,70.579354,154.699532,0.001952,-1.845776,32.000000,-237.018182,155.296835,0.392073,14.904815,0.687903,271059.277236,0.926690,32.696196,36.729457,2.936480,69.414330,96.168336,56.984244,7.000000,37.466713
53.883666,77.063816,156.901187,163.328975,58.726871,55.412754,59.188997,12.989738,153.967776,1.663075,78.688217,54.543284,162.138380,156.229434,159.197792,154.939574,70.519485,154.508527,0.001934,-1.842261,32.000000,-237.017351,155.108916,0.414341,14.897904,0.687231,271555.143481,0.927028,32.774828,36.693955,2.927609,69.418343,96.169769,56.980820,7.000000,37.376025
53.947704,77.162084,156.819180,163.256228,58.836598,55.461549,59.193988,12.989675,153.848967,1.663241,78.804695,54.608081,162.081907,156.109631,159.169242,154.821263,70.479431,154.387411,0.001931,-1.839942,32.000000,-237.017434,154.991715,0.414307,14.890605,0.687334,272066.085619,0.926829,32.843190,36.663940,2.919588,69.421338,96.170979,56.978422,7.000000,37.321756
54.047669,77.304833,156.699947,163.146421,58.968593,55.546955,59.172070,12.990388,153.687069,1.433142,78.969825,54.709529,161.994377,155.947322,159.125706,154.656113,70.419101,154.221708,0.001932,-1.837612,32.000000,-237.016751,154.861303,0.335587,14.881699,0.686957,272572.825968,0.926512,32.902325,36.639902,2.911851,69.425539,96.173193,56.974468,7.000000,37.238569
54.149625,77.440004,156.539523,163.036398,59.107449,55.632329,59.186484,12.990673,153.537110,1.416945,79.121543,54.813827,161.905148,155.800329,159.079350,154.506384,70.359135,154.071289,0.001948,-1.834107,32.000000,-237.016439,154.713695,0.331745,14.874737,0.686863,272908.496053,0.926275,32.938210,36.626710,2.906874,69.430072,96.176261,56.971099,7.000000,37.128068
54.254826,77.568707,156.420508,162.926712,59.327737,55.717704,59.209059,12.992462,153.402904,1.416949,79.263331,54.923620,161.814362,155.667631,159.031707,154.371666,70.298942,153.938905,0.001945,-1.830609,32.000000,-237.014693,154.582539,0.331949,14.859618,0.686726,273468.496037,0.926501,32.983689,36.614142,2.899291,69.434308,96.179093,56.968033,7.000000,37.046750
54.362328,77.689260,156.323612,162.817685,59.566472,55.807215,59.216829,12.994115,153.283910,1.417370,79.392047,55.033097,161.723258,155.550283,158.981821,154.252739,70.240532,153.823408,0.001942,-1.827105,32.000000,-237.013053,154.465320,0.331783,14.852718,0.686284,274022.411154,0.926104,33.019797,36.607884,2.890870,69.438920,96.181685,56.965251,7.000000,36.964800
54.435130,77.765580,156.257259,162.745696,59.678016,55.872344,59.177597,12.994902,153.208218,1.576780,79.470729,55.108648,161.661643,155.478167,158.948117,154.179932,70.202108,153.752571,0.001942,-1.824768,32.000000,-237.012283,154.366093,0.389575,14.844520,0.686329,274571.645169,0.925505,33.046431,36.609751,2.883071,69.442119,96.182712,56.963481,7.000000,36.913015
54.547431,77.873341,156.170754,162.638697,59.803103,55.965956,59.203908,12.995500,153.111895,1.653210,79.577961,55.225094,161.568462,155.381101,158.896045,154.082849,70.145660,153.656415,0.001956,-1.821247,32.000000,-237.011738,154.270328,0.411329,14.839285,0.686097,275133.574400,0.925146,33.062839,36.617247,2.875587,69.446228,96.182468,56.960503,7.000000,36.849092
54.664101,77.971629,156.080503,162.532543,59.937038,56.064012,59.221688,12.996994,153.031218,1.653951,79.670451,55.342580,161.475123,155.302906,158.841747,154.003685,70.090982,153.576784,0.001952,-1.817178,32.000000,-237.010193,154.192517,0.411252,14.827856,0.686138,275531.695996,0.925662,33.068722,36.624428,2.870522,69.449605,96.180989,56.958447,7.000000,36.778567
54.781239,78.062159,156.055065,162.427348,60.120230,56.165832,59.198847,12.998383,152.965128,1.654224,79.750326,55.462892,161.382120,155.239395,158.787593,153.940035,70.038534,153.514699,0.001933,-1.813060,32.000000,-237.008772,154.126924,0.411336,14.814223,0.685820,276101.986642,0.924965,33.067968,36.638451,2.863027,69.453056,96.178291,56.956617,7.000000,36.717204
54.862600,78.117051,156.011609,162.357971,60.210047,56.230851,59.194552,12.999547,152.931596,1.654198,79.795094,55.547866,161.319597,155.208394,158.750047,153.906558,70.004453,153.480292,0.001930,-1.809549,32.000000,-237.007654,154.095073,0.411164,14.815284,0.685744,276684.913927,0.924373,33.053701,36.657980,2.855265,69.455117,96.175515,56.955439,7.000000,36.688383
54.987553,78.191395,155.952605,162.255299,60.371811,56.328447,59.212552,13.001457,152.894818,1.706021,79.849487,55.673685,161.226765,155.176515,158.694437,153.870243,69.955641,153.443815,0.001942,-1.804270,32.000000,-237.005826,154.045769,0.432551,14.812535,0.686074,277278.589797,0.924452,33.031406,36.683014,2.848695,69.458740,96.170842,56.954115,7.033262,37.000000
55.114664,78.256998,155.986770,162.153691,60.491237,56.430167,59.191689,13.003152,152.872546,1.890907,79.890258,55.801607,161.134401,155.159322,158.637874,153.851720,69.908860,153.421242,0.001950,-1.799013,32.000000,-237.004211,154.012818,0.491086,14.814974,0.685622,277654.362640,0.924215,33.008045,36.701897,2.843679,69.462055,96.165506,56.953248,7.064115,37.000000
55.245267,78.311742,155.997629,162.053691,60.606844,56.539892,59.174831,13.004019,152.871491,1.853168,79.915907,55.933418,161.042826,155.155951,158.582319,153.849722,69.865372,153.416108,0.001933,-1.793748,32.000000,-237.003331,154.023724,0.473431,14.816151,0.685107,278210.154262,0.923409,32.962378,36.734596,2.836144,69.465428,96.159014,56.953482,7.078336,37.000000
55.330521,78.343341,156.002750,161.988201,60.647574,56.613152,59.200623,13.004134,152.880115,1.668246,79.925507,56.020913,160.982291,155.162158,158.545135,153.857147,69.838491,153.421884,0.001930,-1.790234,32.000000,-237.003216,154.046167,0.413791,14.819952,0.684755,278777.572175,0.923219,32.906112,36.771405,2.830223,69.467656,96.154948,56.953865,7.000000,37.000000
55.463169,78.382888,156.023303,161.891745,60.784124,56.731049,59.232547,13.007220,152.907433,1.655440,79.928231,56.156649,160.892479,155.190747,158.488806,153.886659,69.800582,153.447653,0.001929,-1.784996,32.000000,-237.000165,154.074329,0.410680,14.822571,0.684395,279372.194873,0.923010,32.835862,36.812625,2.823728,69.470817,96.148120,56.954723,7.000000,36.980168
55.595003,78.411272,156.063333,161.797822,60.947414,56.852993,59.171934,13.008009,152.951665,1.655657,79.915512,56.290388,160.804778,155.235098,158.431876,153.931074,69.766342,153.489430,0.001943,-1.779139,32.000000,-236.999375,154.117433,0.410605,14.831668,0.684020,279763.840345,0.922318,32.785990,36.842056,2.819470,69.473630,96.139098,56.956004,7.000000,36.968546
55.727660,78.430380,156.176793,161.706279,61.117062,56.971013,59.181551,13.009126,153.012151,1.655986,79.887084,56.423799,160.718015,155.297794,158.376251,153.995309,69.736084,153.550262,0.001937,-1.773885,32.000000,-236.998268,154.181262,0.410641,14.830434,0.683673,280381.712556,0.921413,32.698966,36.891351,2.813098,69.477166,96.127319,56.957180,7.000000,36.983220
55.813076,78.436029,156.216486,161.646985,61.217475,57.052346,59.198943,13.009385,153.061812,1.656489,79.858273,56.511607,160.660391,155.351651,158.339160,154.046671,69.718111,153.601570,0.001935,-1.770373,32.000000,-236.997951,154.233767,0.410682,14.838437,0.683139,281007.991358,0.922004,32.601783,36.944044,2.807147,69.479534,96.117761,56.957974,7.000000,36.998090
55.942326,78.433455,156.283278,161.561024,61.300975,57.162233,59.186321,13.010882,153.148824,1.823716,79.799941,56.642526,160.576138,155.443207,158.284818,154.137893,69.694271,153.694203,0.001935,-1.764529,32.000000,-236.996473,154.298692,0.470963,14.845407,0.683327,281603.345877,0.921402,32.494773,37.001167,2.802500,69.481690,96.101378,56.959498,7.000000,36.992698
56.068256,78.419660,156.423903,161.478259,61.492444,57.271984,59.175889,13.012024,153.257983,1.897189,79.725882,56.768947,160.493183,155.554775,158.230798,154.247045,69.672792,153.800280,0.001949,-1.759253,32.000000,-236.995350,154.407701,0.490324,14.851899,0.682954,282006.857391,0.920912,32.419336,37.041793,2.798923,69.483047,96.083800,56.960527,7.000000,37.033172
56.188561,78.391627,156.555354,161.399882,61.670083,57.381819,59.204959,13.011796,153.385538,1.897997,79.632222,56.889374,160.413390,155.682229,158.178316,154.372973,69.656522,153.924511,0.001944,-1.753338,32.000000,-236.995590,154.533153,0.490507,14.863314,0.682471,282539.778148,0.920539,32.294245,37.106514,2.793650,69.483482,96.065629,56.961635,7.000000,37.070093
56.268774,78.366233,156.662438,161.350147,61.780421,57.454979,59.175328,13.012620,153.485449,1.749137,79.560768,56.968587,160.361998,155.775884,158.143574,154.468142,69.648534,154.018255,0.001927,-1.749237,32.000000,-236.994769,154.653048,0.435371,14.872273,0.682346,283062.404799,0.920165,32.161286,37.174788,2.789884,69.483140,96.053111,56.962649,7.000000,37.101702
56.381902,78.318207,156.824279,161.279805,61.895452,57.564885,59.196504,13.014490,153.646844,1.541471,79.439419,57.084249,160.287526,155.935732,158.092049,154.626916,69.640314,154.173627,0.001925,-1.742250,32.000000,-236.992821,154.826464,0.370993,14.880736,0.682004,283570.371195,0.919248,32.019604,37.245829,2.786250,69.482281,96.033238,56.964704,7.000000,37.151751
56.489797,78.255200,157.003660,161.216583,61.996864,57.662487,59.220502,13.014917,153.814552,1.712860,79.297460,57.193903,160.216587,156.107269,158.041073,154.799123,69.636576,154.343209,0.001940,-1.737003,32.000000,-236.992403,154.971628,0.433027,14.892930,0.681786,283900.663320,0.919381,31.918539,37.295125,2.784181,69.480825,96.011348,56.967377,7.000000,37.214759
56.589538,78.181016,157.180469,161.159309,62.135345,57.759910,59.171679,13.013961,154.000659,1.787066,79.141798,57.295758,160.149884,156.291707,157.992054,154.984846,69.636481,154.526497,0.001942,-1.730563,32.000000,-236.993354,155.155936,0.452703,14.913163,0.681775,284387.251027,0.918670,31.763929,37.371766,2.781465,69.479714,95.988526,56.970679,7.000000,37.281054
56.653345,78.124361,157.312087,161.125191,62.194938,57.820932,59.196408,13.013924,154.132578,1.787977,79.028970,57.360359,160.108205,156.422644,157.960370,155.116608,69.639415,154.654899,0.001928,-1.725902,32.000000,-236.993408,155.287889,0.452699,14.926593,0.681564,284797.906139,0.917780,31.599421,37.450125,2.779328,69.479293,95.972269,56.973572,7.000000,37.327752
56.743385,78.029057,157.523966,161.080020,62.265840,57.906141,59.196640,13.013584,154.342119,1.788346,78.847121,57.448052,160.050135,156.632883,157.915056,155.325002,69.646829,154.862035,0.001926,-1.720653,32.000000,-236.993859,155.494846,0.452543,14.934732,0.681062,285196.972269,0.918135,31.431538,37.530803,2.777553,69.478543,95.947497,56.978291,7.000000,37.407365
56.827172,77.923752,157.735795,161.040986,62.363518,57.991561,59.171991,13.013791,154.564122,1.789092,78.653441,57.532190,159.997263,156.857387,157.872964,155.548881,69.658995,155.085803,0.001925,-1.713618,32.000000,-236.993706,155.717309,0.452577,14.951035,0.680766,285435.373549,0.917452,31.315008,37.584278,2.776748,69.478601,95.922674,56.984241,7.000000,37.478396
56.903286,77.805850,157.945056,161.010233,62.443340,58.064854,59.171934,13.014423,154.800466,1.789296,78.444130,57.609750,159.949637,157.094012,157.832451,155.785771,69.676806,155.319954,0.001938,-1.706604,32.000000,-236.993065,155.952535,0.452611,14.965577,0.680917,285752.253076,0.916976,31.135299,37.667790,2.776076,69.478007,95.897055,56.990446,7.000000,37.568359
56.950878,77.721870,158.126301,160.993639,62.463722,58.109489,59.179354,13.014881,154.965897,1.700097,78.298435,57.658115,159.920822,157.257256,157.807312,155.949353,69.690332,155.484634,0.001931,-1.701935,32.000000,-236.992597,156.129753,0.421037,14.975879,0.680760,286058.871319,0.916976,30.951543,37.753747,2.775711,69.477511,95.879841,56.994863,7.000000,37.644336
57.018033,77.588100,158.388289,160.974719,62.514832,58.170487,59.161224,13.015964,155.218956,1.806656,78.071318,57.724931,159.882424,157.512626,157.772117,156.204182,69.714078,155.740123,0.001928,-1.696677,32.000000,-236.991425,156.364994,0.456764,14.987653,0.680605,286291.494994,0.916510,30.762451,37.838499,2.775675,69.477074,95.853425,57.002073,7.000000,37.756496
57.078447,77.443999,158.604400,160.964349,62.568733,58.231462,59.209842,13.017084,155.486618,1.808303,77.831148,57.786582,159.850722,157.778410,157.738962,156.471641,69.742868,156.003659,0.001929,-1.692008,32.000000,-236.990260,156.629259,0.456712,15.004746,0.680639,286420.463305,0.916061,30.633994,37.897037,2.776538,69.476022,95.826072,57.009072,7.000000,37.854877
57.129960,77.291845,158.903193,160.960396,62.632126,58.292460,59.174787,13.017051,155.761106,1.808765,77.582394,57.840004,159.824447,158.052727,157.709445,156.747686,69.776536,156.276915,0.001945,-1.687322,32.000000,-236.990307,156.901447,0.456779,15.025179,0.680779,286575.475200,0.915802,30.437514,37.984977,2.777863,69.474563,95.798510,57.016009,7.000000,37.964433
57.161313,77.185535,159.096739,160.961968,62.660754,58.324755,59.182096,13.015691,155.948046,1.808731,77.410608,57.870747,159.810241,158.239208,157.691813,156.935736,69.802073,156.463780,0.001946,-1.684391,32.000000,-236.991619,157.087046,0.456653,15.038798,0.680558,286718.473624,0.914605,30.237045,38.071251,2.778709,69.473289,95.779934,57.020041,7.000000,38.063815
57.204841,77.018629,159.386473,160.970165,62.692812,58.367800,59.183659,13.016280,156.241867,1.761647,77.144742,57.915582,159.794461,158.528693,157.668348,157.228957,69.843481,156.752004,0.001931,-1.679136,32.000000,-236.991005,157.389488,0.436688,15.057663,0.680637,286852.413289,0.914840,30.036865,38.156734,2.781434,69.471763,95.751355,57.026317,7.000000,38.194594
57.239647,76.844987,159.668330,160.984030,62.737657,58.404372,59.164108,13.016667,156.540521,1.576794,76.872727,57.952277,159.784174,158.826876,157.648605,157.528586,69.889191,157.049269,0.001928,-1.675639,32.000000,-236.990629,157.699922,0.377221,15.083392,0.680601,286893.587928,0.914432,29.901339,38.212590,2.783294,69.470513,95.721969,57.033048,7.000000,38.319580
57.267273,76.663150,159.920935,161.004740,62.812968,58.440858,59.166794,13.017249,156.843573,1.575694,76.592083,57.982167,159.778531,159.130760,157.632598,157.833952,69.940108,157.351153,0.001945,-1.672148,32.000000,-236.990013,158.003178,0.377298,15.104751,0.680578,286920.622598,0.913925,29.693895,38.296578,2.786241,69.468142,95.691714,57.039260,7.000000,38.436062
57.282310,76.538277,160.107164,161.021555,62.832077,58.457193,59.161933,13.016844,157.048866,1.575610,76.401450,57.995199,159.778009,159.334398,157.623755,158.039093,69.975993,157.555667,0.001956,-1.669814,32.000000,-236.990440,158.207164,0.377299,15.118151,0.680238,286908.117222,0.913779,29.487853,38.380018,2.789471,69.466402,95.671441,57.043457,7.000000,38.529034
57.299410,76.345891,160.430415,161.051517,62.871715,58.481530,59.138593,13.016931,157.360856,1.575740,76.112406,58.012014,159.782510,159.645377,157.613736,158.352292,70.033081,157.869130,0.001941,-1.666901,32.000000,-236.990335,158.518661,0.377371,15.129831,0.680044,286885.082618,0.913395,29.280312,38.460069,2.792536,69.464091,95.640507,57.050240,7.000000,38.661209
57.309442,76.147150,160.727425,161.087745,62.877892,58.506006,59.186327,13.015378,157.670850,1.643556,75.817854,58.020244,159.793441,159.956072,157.607626,158.666995,70.094559,158.180456,0.001938,-1.664002,32.000000,-236.991852,158.803506,0.403256,15.160730,0.679976,286825.955970,0.913168,29.141451,38.512804,2.795054,69.461725,95.610172,57.055985,7.000000,38.816658
57.312608,75.943470,161.018041,161.128976,62.862150,58.518139,59.162979,13.015217,157.986720,1.828579,75.519849,58.022182,159.809422,160.271748,157.604658,158.985337,70.158949,158.496492,0.001938,-1.661667,32.000000,-236.992064,159.107069,0.461966,15.176536,0.680489,286730.498123,0.913155,28.933163,38.591376,2.799862,69.459061,95.581016,57.062178,7.000000,38.950179
57.310697,75.805216,161.227608,161.159716,62.850130,58.517934,59.163942,13.014177,158.201497,1.779219,75.320074,58.016745,159.822463,160.483666,157.603648,159.198946,70.203800,158.707414,0.001949,-1.660515,32.000000,-236.993060,159.333138,0.441216,15.191118,0.680113,286627.492668,0.912157,28.725092,38.664434,2.804554,69.456989,95.561662,57.065563,7.000000,39.052777
